"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year","demographic"
4011.48146144622,4068.67983185676,401.394647182933,3115.41285521748,4647.99160740471,1.00720565176883,"Ntot.f[1,6]",2027,"pop.size"
4519.64704242873,4583.69318322282,453.876702253579,3510.69358369726,5245.84711061741,1.00758030685607,"Ntot.f[2,6]",2027,"pop.size"
2876.51916891603,2913.07401887855,300.919175190892,2215.2452041943,3374.74189011795,1.00699489545141,"Ntot.f[3,6]",2027,"pop.size"
4013.23961063274,4067.59356231994,404.477391897754,3114.49320648518,4661.67427473402,1.00711914983853,"Ntot.f[1,7]",2028,"pop.size"
4615.65601987566,4677.76673295336,467.565634152031,3583.4775428961,5373.41127239517,1.00744527306469,"Ntot.f[2,7]",2028,"pop.size"
2694.95378861566,2726.35006923931,286.058476422887,2070.49172366126,3177.8409951173,1.00684927957495,"Ntot.f[3,7]",2028,"pop.size"
4014.70135881709,4066.70353797208,409.432441928915,3109.97651425476,4677.97240860871,1.00704782888492,"Ntot.f[1,8]",2029,"pop.size"
4711.22770938994,4771.73906403614,483.593069153585,3646.94428842429,5505.19342508316,1.00734025935071,"Ntot.f[2,8]",2029,"pop.size"
2523.5507274618,2551.03848160819,273.227656645167,1931.50677114734,2990.86650566866,1.00681053850449,"Ntot.f[3,8]",2029,"pop.size"
4019.25267757036,4068.84442083852,414.079028436624,3109.47173268331,4699.0439131402,1.00687915415358,"Ntot.f[1,9]",2030,"pop.size"
4811.36399157281,4870.74505914092,499.83280714846,3718.61508615312,5643.02350939596,1.00716080541072,"Ntot.f[2,9]",2030,"pop.size"
2364.45807838048,2387.66988010428,260.251338115242,1806.65760840019,2815.27103376994,1.00666816254791,"Ntot.f[3,9]",2030,"pop.size"
4024.41685624946,4071.44176167055,420.625214684944,3107.67346175498,4725.09486435086,1.00678850941799,"Ntot.f[1,10]",2031,"pop.size"
4913.63221108931,4968.93502444652,518.725331784077,3786.54718993055,5785.8843335587,1.00705931370591,"Ntot.f[2,10]",2031,"pop.size"
2214.40726958407,2234.80429696498,248.866881198215,1684.29922060159,2650.7991485698,1.00673796796123,"Ntot.f[3,10]",2031,"pop.size"
4029.76921503455,4073.68359503172,426.44196242242,3106.04478782256,4750.62893521241,1.00664855171064,"Ntot.f[1,11]",2032,"pop.size"
5018.59584437471,5071.67197347627,537.3917296958,3860.43294336443,5932.9047322403,1.00687236917123,"Ntot.f[2,11]",2032,"pop.size"
2073.22056117057,2089.58050827689,236.70918614667,1575.43600165511,2493.27771664109,1.00665330575888,"Ntot.f[3,11]",2032,"pop.size"
4035.64494208614,4077.00007216237,433.663248572188,3105.17309492928,4776.99402530761,1.00658651516274,"Ntot.f[1,12]",2033,"pop.size"
5127.10225536369,5176.89905579445,558.561118352501,3931.07762871143,6087.66522932873,1.0067383767537,"Ntot.f[2,12]",2033,"pop.size"
1941.22156836452,1955.09912210261,225.966190020381,1470.2356770688,2345.69461058671,1.00670651987843,"Ntot.f[3,12]",2033,"pop.size"
4039.24004443478,4076.95223309298,440.212909524294,3102.19892126242,4799.80350908559,1.00646578897772,"Ntot.f[1,13]",2034,"pop.size"
5235.98553181966,5282.73382263428,579.408224870205,4004.6220193097,6243.73481433331,1.00656514771512,"Ntot.f[2,13]",2034,"pop.size"
1815.74668940943,1826.41597136339,214.518116435843,1373.09028097952,2204.56391931479,1.00660185542343,"Ntot.f[3,13]",2034,"pop.size"
4044.55973703223,4079.10361817622,447.794476275126,3095.68848408648,4827.37909794319,1.00637619662672,"Ntot.f[1,14]",2035,"pop.size"
5349.71114393081,5394.31915768306,602.290674278794,4078.80192424263,6407.94849899456,1.0064434970011,"Ntot.f[2,14]",2035,"pop.size"
1700.43902476165,1709.5105710169,204.244321511518,1282.0128659803,2075.25246794699,1.00667830893291,"Ntot.f[3,14]",2035,"pop.size"
4046.62756067892,4078.66780445852,454.660396002754,3088.82409705662,4847.10740543174,1.00625800667194,"Ntot.f[1,15]",2036,"pop.size"
5461.68630831969,5501.56979011133,624.950672502372,4151.17006181268,6570.6733507188,1.00635094057815,"Ntot.f[2,15]",2036,"pop.size"
1590.29578078257,1596.83289074023,193.620616386884,1196.05908715116,1951.12164689144,1.00655801309243,"Ntot.f[3,15]",2036,"pop.size"
4051.90797055253,4080.7151468824,462.627471348385,3085.22634490374,4875.9851261883,1.00618712139809,"Ntot.f[1,16]",2037,"pop.size"
5579.35282975748,5614.83099056055,649.713689885272,4227.49694454435,6745.59050564514,1.00618926706827,"Ntot.f[2,16]",2037,"pop.size"
1491.10168249238,1496.08791235093,184.575581746257,1117.04978684101,1837.17783982013,1.00663975817986,"Ntot.f[3,16]",2037,"pop.size"
4053.74510700463,4079.96072372907,470.097258377072,3077.15452513441,4897.23265890912,1.00604377381723,"Ntot.f[1,17]",2038,"pop.size"
5695.89516916038,5728.62055429303,674.614405636705,4301.42096298579,6919.06973960423,1.00600725561252,"Ntot.f[2,17]",2038,"pop.size"
1395.63464282363,1399.30744252013,175.255838186317,1042.06627340724,1727.82055231561,1.00662024018218,"Ntot.f[3,17]",2038,"pop.size"
4059.47269168849,4083.68518807345,478.588687770112,3072.74841657247,4923.74022236577,1.00598607951414,"Ntot.f[1,18]",2039,"pop.size"
5818.33020998746,5848.1789624941,701.266436838486,4378.1544593274,7103.65786820138,1.00587453001876,"Ntot.f[2,18]",2039,"pop.size"
1310.34116002604,1313.75470631659,167.157594346786,975.137638954462,1629.73324811352,1.00671227685293,"Ntot.f[3,18]",2039,"pop.size"
4061.28933242473,4082.35005398924,486.753493061864,3064.93327336559,4947.46649788589,1.00588018653167,"Ntot.f[1,19]",2040,"pop.size"
5939.30735972051,5965.52172788732,728.711675516698,4452.12849779178,7286.72581238873,1.00570233119448,"Ntot.f[2,19]",2040,"pop.size"
1227.2347546541,1229.62335155203,159.044181393121,910.773284577193,1532.01098409376,1.00663793262492,"Ntot.f[3,19]",2040,"pop.size"
4067.21864376854,4084.1948727813,495.680399288017,3058.67096445499,4977.8646891818,1.00582944077048,"Ntot.f[1,20]",2041,"pop.size"
6066.85946729394,6088.56984698797,757.668570611841,4531.16384055739,7479.72338193143,1.00554966315782,"Ntot.f[2,20]",2041,"pop.size"
1153.63378186947,1154.9265670198,151.975240478262,853.319086509395,1448.38064554566,1.00667578027278,"Ntot.f[3,20]",2041,"pop.size"
4069.27684897634,4083.04259485201,504.344867950823,3049.59261442654,5002.19328039559,1.00573092169207,"Ntot.f[1,21]",2042,"pop.size"
6193.13864983925,6210.52249861019,787.779625931158,4606.39106930433,7671.7193629614,1.00539853573129,"Ntot.f[2,21]",2042,"pop.size"
1081.4206452477,1081.67263253607,144.581631635887,797.918729129579,1363.20507925476,1.00655367725984,"Ntot.f[3,21]",2042,"pop.size"
4075.48506418322,4087.17838772711,513.849699141208,3042.11713532189,5033.51964342994,1.00561075578041,"Ntot.f[1,22]",2043,"pop.size"
6326.14235779819,6341.1443920081,819.38853199618,4686.79870652166,7872.79910292115,1.00525439472857,"Ntot.f[2,22]",2043,"pop.size"
1018.00476615915,1017.98294331054,138.012931981422,748.021058542389,1288.16388868671,1.00652124470368,"Ntot.f[3,22]",2043,"pop.size"
4077.49320870585,4085.89571560967,522.883496709342,3031.96415800211,5058.88578149688,1.0054960429414,"Ntot.f[1,23]",2044,"pop.size"
6457.59057762149,6470.82709543873,852.001470360924,4765.98796678868,8076.90947154103,1.00514154019885,"Ntot.f[2,23]",2044,"pop.size"
954.914521591802,953.938310825433,131.318515022092,701.170141801242,1213.72950565437,1.00643490703674,"Ntot.f[3,23]",2044,"pop.size"
4083.60038708272,4089.52765680906,532.647895614047,3023.82877734815,5094.26241465529,1.00539022434645,"Ntot.f[1,24]",2045,"pop.size"
6595.73152836259,6605.25683064941,886.202430245056,4845.08799823824,8287.6008649358,1.00503800867562,"Ntot.f[2,24]",2045,"pop.size"
899.710627915593,898.55081262678,125.344729692381,659.615043972047,1148.13754225822,1.00639555858722,"Ntot.f[3,24]",2045,"pop.size"
4086.28164280576,4089.65199528104,542.387129254353,3014.03019430301,5121.88785996729,1.00532796256973,"Ntot.f[1,25]",2046,"pop.size"
6733.23393655779,6739.58427374457,921.615870343655,4921.99741955098,8509.0101708978,1.00491942193767,"Ntot.f[2,25]",2046,"pop.size"
845.268782618746,843.236172668095,119.274424889911,617.8290277295,1083.94332211934,1.00630083874855,"Ntot.f[3,25]",2046,"pop.size"
4091.94973071045,4093.48813091083,552.553484205643,3007.02284191051,5151.01154439519,1.00523478961167,"Ntot.f[1,26]",2047,"pop.size"
6876.40524215789,6878.26928166856,958.355512028132,5003.64252006201,8727.92144822677,1.00479870912144,"Ntot.f[2,26]",2047,"pop.size"
797.276357323825,794.777072743517,113.843680266244,582.761757037485,1025.63955484704,1.00626215839242,"Ntot.f[3,26]",2047,"pop.size"
4095.52973473685,4094.15512954764,562.689359316371,2998.11810620497,5181.57168043766,1.00519607166545,"Ntot.f[1,27]",2048,"pop.size"
7020.58982582742,7017.76448946733,996.510521849535,5084.03185071966,8961.10439987505,1.00468816285643,"Ntot.f[2,27]",2048,"pop.size"
750.407635275535,747.831105585745,108.395781484751,546.205337689805,968.531476748342,1.00626746702994,"Ntot.f[3,27]",2048,"pop.size"
4100.62704582243,4098.23633710788,572.988115517293,2987.62380782865,5215.05330057216,1.00506540525762,"Ntot.f[1,28]",2049,"pop.size"
7168.8544826303,7163.7104884318,1036.03556233446,5165.11762406218,9199.04929768936,1.00456615378368,"Ntot.f[2,28]",2049,"pop.size"
