BirdID,AGE,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GO-TRAL-0916-3736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3741,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GO-TRAL-0916-3745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
GO-TRAL-0916-3747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
GO-TRAL-0916-3748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GO-TRAL-0916-3760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GO-TRAL-0916-3761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
GO-TRAL-0916-3810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-382,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
GO-TRAL-0916-3863,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
GO-TRAL-0916-3868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
GO-TRAL-0916-3872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
GO-TRAL-0916-3889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
GO-TRAL-0916-3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
GO-TRAL-0916-3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
GO-TRAL-0916-3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
GO-TRAL-0916-3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
GO-TRAL-0916-3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GO-TRAL-0916-3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
GO-TRAL-0916-3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
GO-TRAL-0916-3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
GO-TRAL-0916-3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
GO-TRAL-0916-3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
GO-TRAL-0916-3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GO-TRAL-0916-3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GO-TRAL-0916-3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
GO-TRAL-0916-3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
GO-TRAL-0916-3942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
GO-TRAL-0916-3943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
GO-TRAL-0916-3944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
GO-TRAL-0916-3945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
GO-TRAL-0916-3946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GO-TRAL-0916-3947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
GO-TRAL-0916-3948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-395,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0
GO-TRAL-0916-3960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
GO-TRAL-0916-3969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1
GO-TRAL-0916-3970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
GO-TRAL-0916-3972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
GO-TRAL-0916-3973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
GO-TRAL-0916-398,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
GO-TRAL-0916-3980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
GO-TRAL-0916-3981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
GO-TRAL-0916-3990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-3998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GO-TRAL-0916-4001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
GO-TRAL-0916-4002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
GO-TRAL-0916-402,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
GO-TRAL-0916-412,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-438,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-506,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
GO-TRAL-0916-511,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
GO-TRAL-0916-5312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
GO-TRAL-0916-534,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
GO-TRAL-0916-544,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
GO-TRAL-0916-55,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1
GO-TRAL-0916-5750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
GO-TRAL-0916-5833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
GO-TRAL-0916-595,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-598,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-603,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0
GO-TRAL-0916-6117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
GO-TRAL-0916-617,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1
GO-TRAL-0916-621,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
GO-TRAL-0916-635,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
GO-TRAL-0916-65,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
GO-TRAL-0916-6612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
GO-TRAL-0916-6627,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
GO-TRAL-0916-676,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
GO-TRAL-0916-6784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
GO-TRAL-0916-6962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
GO-TRAL-0916-6964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
GO-TRAL-0916-700,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
GO-TRAL-0916-7037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GO-TRAL-0916-7039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GO-TRAL-0916-7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GO-TRAL-0916-7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GO-TRAL-0916-7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GO-TRAL-0916-7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GO-TRAL-0916-7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GO-TRAL-0916-7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
GO-TRAL-0916-7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GO-TRAL-0916-7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GO-TRAL-0916-7086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GO-TRAL-0916-7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GO-TRAL-0916-7102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
GO-TRAL-0916-7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
GO-TRAL-0916-7106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GO-TRAL-0916-7109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GO-TRAL-0916-7110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
GO-TRAL-0916-7112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GO-TRAL-0916-7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
GO-TRAL-0916-7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GO-TRAL-0916-7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO-TRAL-0916-7129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
